Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,390,28,T:System.Windows.Forms.SaveFileDialog,,,,,"using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                              {                                  this.taskDataSet.AcceptChanges();                                  this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                  file.Close();                              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,390,28,M:System.Windows.Forms.SaveFileDialog.OpenFile,,,,,"using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                              {                                  this.taskDataSet.AcceptChanges();                                  this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                  file.Close();                              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,388,24,T:System.Windows.Forms.DialogResult,,,,,"if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                          {                              using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                              {                                  this.taskDataSet.AcceptChanges();                                  this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                  file.Close();                              }                          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,388,24,T:System.Windows.Forms.DialogResult,,,,,"if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                          {                              using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                              {                                  this.taskDataSet.AcceptChanges();                                  this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                  file.Close();                              }                          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,388,24,F:System.Windows.Forms.DialogResult.OK,,,,,"if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                          {                              using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                              {                                  this.taskDataSet.AcceptChanges();                                  this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                  file.Close();                              }                          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,388,24,T:System.Windows.Forms.SaveFileDialog,,,,,"if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                          {                              using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                              {                                  this.taskDataSet.AcceptChanges();                                  this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                  file.Close();                              }                          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,388,24,T:System.Windows.Forms.DialogResult,,,,,"if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                          {                              using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                              {                                  this.taskDataSet.AcceptChanges();                                  this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                  file.Close();                              }                          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,388,24,M:System.Windows.Forms.CommonDialog.ShowDialog,,,,,"if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                          {                              using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                              {                                  this.taskDataSet.AcceptChanges();                                  this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                  file.Close();                              }                          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,385,16,T:System.Windows.Forms.DialogResult,,,,,"switch (MessageBox.Show(""You have unsaved data. Save the data before clearing?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                  {                      case DialogResult.Yes:                          if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                          {                              using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                              {                                  this.taskDataSet.AcceptChanges();                                  this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                  file.Close();                              }                          }                          break;                        case DialogResult.No:                          break;                        case DialogResult.Cancel:                          return;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,385,16,T:System.Windows.Forms.DialogResult,,,,,"switch (MessageBox.Show(""You have unsaved data. Save the data before clearing?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                  {                      case DialogResult.Yes:                          if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                          {                              using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                              {                                  this.taskDataSet.AcceptChanges();                                  this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                  file.Close();                              }                          }                          break;                        case DialogResult.No:                          break;                        case DialogResult.Cancel:                          return;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,385,16,F:System.Windows.Forms.DialogResult.Yes,,,,,"switch (MessageBox.Show(""You have unsaved data. Save the data before clearing?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                  {                      case DialogResult.Yes:                          if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                          {                              using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                              {                                  this.taskDataSet.AcceptChanges();                                  this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                  file.Close();                              }                          }                          break;                        case DialogResult.No:                          break;                        case DialogResult.Cancel:                          return;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,385,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"switch (MessageBox.Show(""You have unsaved data. Save the data before clearing?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                  {                      case DialogResult.Yes:                          if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                          {                              using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                              {                                  this.taskDataSet.AcceptChanges();                                  this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                  file.Close();                              }                          }                          break;                        case DialogResult.No:                          break;                        case DialogResult.Cancel:                          return;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,385,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"switch (MessageBox.Show(""You have unsaved data. Save the data before clearing?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                  {                      case DialogResult.Yes:                          if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                          {                              using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                              {                                  this.taskDataSet.AcceptChanges();                                  this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                  file.Close();                              }                          }                          break;                        case DialogResult.No:                          break;                        case DialogResult.Cancel:                          return;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,385,16,F:System.Windows.Forms.MessageBoxButtons.YesNoCancel,,,,,"switch (MessageBox.Show(""You have unsaved data. Save the data before clearing?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                  {                      case DialogResult.Yes:                          if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                          {                              using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                              {                                  this.taskDataSet.AcceptChanges();                                  this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                  file.Close();                              }                          }                          break;                        case DialogResult.No:                          break;                        case DialogResult.Cancel:                          return;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,385,16,T:System.Windows.Forms.MessageBox,,,,,"switch (MessageBox.Show(""You have unsaved data. Save the data before clearing?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                  {                      case DialogResult.Yes:                          if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                          {                              using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                              {                                  this.taskDataSet.AcceptChanges();                                  this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                  file.Close();                              }                          }                          break;                        case DialogResult.No:                          break;                        case DialogResult.Cancel:                          return;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,385,16,T:System.Windows.Forms.DialogResult,,,,,"switch (MessageBox.Show(""You have unsaved data. Save the data before clearing?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                  {                      case DialogResult.Yes:                          if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                          {                              using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                              {                                  this.taskDataSet.AcceptChanges();                                  this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                  file.Close();                              }                          }                          break;                        case DialogResult.No:                          break;                        case DialogResult.Cancel:                          return;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,385,16,"M:System.Windows.Forms.MessageBox.Show(System.String,System.String,System.Windows.Forms.MessageBoxButtons)",,,,,"switch (MessageBox.Show(""You have unsaved data. Save the data before clearing?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                  {                      case DialogResult.Yes:                          if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                          {                              using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                              {                                  this.taskDataSet.AcceptChanges();                                  this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                  file.Close();                              }                          }                          break;                        case DialogResult.No:                          break;                        case DialogResult.Cancel:                          return;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,380,12,M:System.Windows.Forms.ContainerControl.Validate,,,,,this.Validate();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,362,16,T:System.Windows.Forms.OpenFileDialog,,,,,using (FileStream file = this.timeclockDataOpenFileDialog.OpenFile() as FileStream)                  {                      this.drAssociatedTask = null;                      this.taskDataSet.Clear();                      this.taskDataSet.ReadXml(file);                      this.taskDataSet.AcceptChanges();                      file.Close();                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,362,16,M:System.Windows.Forms.OpenFileDialog.OpenFile,,,,,using (FileStream file = this.timeclockDataOpenFileDialog.OpenFile() as FileStream)                  {                      this.drAssociatedTask = null;                      this.taskDataSet.Clear();                      this.taskDataSet.ReadXml(file);                      this.taskDataSet.AcceptChanges();                      file.Close();                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,341,20,T:System.Windows.Forms.DialogResult,,,,,"switch (MessageBox.Show(""You have unsaved data. Save the data before loading the new data?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                      {                          case DialogResult.Yes:                              if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                              {                                  using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }                              }                              break;                            case DialogResult.No:                              break;                            case DialogResult.Cancel:                              return;                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,341,20,T:System.Windows.Forms.DialogResult,,,,,"switch (MessageBox.Show(""You have unsaved data. Save the data before loading the new data?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                      {                          case DialogResult.Yes:                              if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                              {                                  using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }                              }                              break;                            case DialogResult.No:                              break;                            case DialogResult.Cancel:                              return;                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,341,20,F:System.Windows.Forms.DialogResult.Cancel,,,,,"switch (MessageBox.Show(""You have unsaved data. Save the data before loading the new data?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                      {                          case DialogResult.Yes:                              if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                              {                                  using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }                              }                              break;                            case DialogResult.No:                              break;                            case DialogResult.Cancel:                              return;                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,341,20,T:System.Windows.Forms.DialogResult,,,,,"switch (MessageBox.Show(""You have unsaved data. Save the data before loading the new data?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                      {                          case DialogResult.Yes:                              if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                              {                                  using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }                              }                              break;                            case DialogResult.No:                              break;                            case DialogResult.Cancel:                              return;                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,341,20,T:System.Windows.Forms.DialogResult,,,,,"switch (MessageBox.Show(""You have unsaved data. Save the data before loading the new data?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                      {                          case DialogResult.Yes:                              if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                              {                                  using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }                              }                              break;                            case DialogResult.No:                              break;                            case DialogResult.Cancel:                              return;                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,341,20,F:System.Windows.Forms.DialogResult.No,,,,,"switch (MessageBox.Show(""You have unsaved data. Save the data before loading the new data?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                      {                          case DialogResult.Yes:                              if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                              {                                  using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }                              }                              break;                            case DialogResult.No:                              break;                            case DialogResult.Cancel:                              return;                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,346,32,T:System.Windows.Forms.SaveFileDialog,,,,,"using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,346,32,M:System.Windows.Forms.SaveFileDialog.OpenFile,,,,,"using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,344,28,T:System.Windows.Forms.DialogResult,,,,,"if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                              {                                  using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }                              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,344,28,T:System.Windows.Forms.DialogResult,,,,,"if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                              {                                  using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }                              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,344,28,F:System.Windows.Forms.DialogResult.OK,,,,,"if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                              {                                  using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }                              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,344,28,T:System.Windows.Forms.SaveFileDialog,,,,,"if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                              {                                  using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }                              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,344,28,T:System.Windows.Forms.DialogResult,,,,,"if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                              {                                  using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }                              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,344,28,M:System.Windows.Forms.CommonDialog.ShowDialog,,,,,"if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                              {                                  using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }                              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,341,20,T:System.Windows.Forms.DialogResult,,,,,"switch (MessageBox.Show(""You have unsaved data. Save the data before loading the new data?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                      {                          case DialogResult.Yes:                              if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                              {                                  using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }                              }                              break;                            case DialogResult.No:                              break;                            case DialogResult.Cancel:                              return;                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,341,20,T:System.Windows.Forms.DialogResult,,,,,"switch (MessageBox.Show(""You have unsaved data. Save the data before loading the new data?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                      {                          case DialogResult.Yes:                              if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                              {                                  using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }                              }                              break;                            case DialogResult.No:                              break;                            case DialogResult.Cancel:                              return;                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,341,20,F:System.Windows.Forms.DialogResult.Yes,,,,,"switch (MessageBox.Show(""You have unsaved data. Save the data before loading the new data?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                      {                          case DialogResult.Yes:                              if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                              {                                  using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }                              }                              break;                            case DialogResult.No:                              break;                            case DialogResult.Cancel:                              return;                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,341,20,T:System.Windows.Forms.MessageBoxButtons,,,,,"switch (MessageBox.Show(""You have unsaved data. Save the data before loading the new data?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                      {                          case DialogResult.Yes:                              if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                              {                                  using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }                              }                              break;                            case DialogResult.No:                              break;                            case DialogResult.Cancel:                              return;                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,341,20,T:System.Windows.Forms.MessageBoxButtons,,,,,"switch (MessageBox.Show(""You have unsaved data. Save the data before loading the new data?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                      {                          case DialogResult.Yes:                              if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                              {                                  using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }                              }                              break;                            case DialogResult.No:                              break;                            case DialogResult.Cancel:                              return;                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,341,20,F:System.Windows.Forms.MessageBoxButtons.YesNoCancel,,,,,"switch (MessageBox.Show(""You have unsaved data. Save the data before loading the new data?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                      {                          case DialogResult.Yes:                              if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                              {                                  using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }                              }                              break;                            case DialogResult.No:                              break;                            case DialogResult.Cancel:                              return;                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,341,20,T:System.Windows.Forms.MessageBox,,,,,"switch (MessageBox.Show(""You have unsaved data. Save the data before loading the new data?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                      {                          case DialogResult.Yes:                              if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                              {                                  using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }                              }                              break;                            case DialogResult.No:                              break;                            case DialogResult.Cancel:                              return;                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,341,20,T:System.Windows.Forms.DialogResult,,,,,"switch (MessageBox.Show(""You have unsaved data. Save the data before loading the new data?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                      {                          case DialogResult.Yes:                              if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                              {                                  using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }                              }                              break;                            case DialogResult.No:                              break;                            case DialogResult.Cancel:                              return;                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,341,20,"M:System.Windows.Forms.MessageBox.Show(System.String,System.String,System.Windows.Forms.MessageBoxButtons)",,,,,"switch (MessageBox.Show(""You have unsaved data. Save the data before loading the new data?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                      {                          case DialogResult.Yes:                              if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                              {                                  using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }                              }                              break;                            case DialogResult.No:                              break;                            case DialogResult.Cancel:                              return;                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,336,16,M:System.Windows.Forms.ContainerControl.Validate,,,,,this.Validate();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,334,12,T:System.Windows.Forms.DialogResult,,,,,"if (this.timeclockDataOpenFileDialog.ShowDialog() == DialogResult.OK)              {                  this.Validate();                  //this.taskDataSetBindingSource.EndEdit();                    if (this.taskDataSet.HasChanges())                  {                      switch (MessageBox.Show(""You have unsaved data. Save the data before loading the new data?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                      {                          case DialogResult.Yes:                              if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                              {                                  using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }                              }                              break;                            case DialogResult.No:                              break;                            case DialogResult.Cancel:                              return;                      }                  }                    using (FileStream file = this.timeclockDataOpenFileDialog.OpenFile() as FileStream)                  {                      this.drAssociatedTask = null;                      this.taskDataSet.Clear();                      this.taskDataSet.ReadXml(file);                      this.taskDataSet.AcceptChanges();                      file.Close();                  }              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Timeclock.csproj,File,Timeclock.cs,334,12,T:System.Windows.Forms.DialogResult,,,,,"if (this.timeclockDataOpenFileDialog.ShowDialog() == DialogResult.OK)              {                  this.Validate();                  //this.taskDataSetBindingSource.EndEdit();                    if (this.taskDataSet.HasChanges())                  {                      switch (MessageBox.Show(""You have unsaved data. Save the data before loading the new data?"", ""Unsaved Data"", MessageBoxButtons.YesNoCancel))                      {                          case DialogResult.Yes:                              if (this.timeclockDataSaveFileDialog.ShowDialog() == DialogResult.OK)                              {                                  using (FileStream file = this.timeclockDataSaveFileDialog.OpenFile() as FileStream)                                  {                                      this.taskDataSet.WriteXml(file, XmlWriteMode.IgnoreSchema);                                      this.taskDataSet.AcceptChanges();                                  }                              }                              break;                            case DialogResult.No:                              break;                            case DialogResult.Cancel:                              return;                      }                  }                    using (FileStream file = this.timeclockDataOpenFileDialog.OpenFile() as FileStream)                  {                      this.drAssociatedTask = null;                      this.taskDataSet.Clear();                      this.taskDataSet.ReadXml(file);                      this.taskDataSet.AcceptChanges();                      file.Close();                  }              }"
